type,properties/@id,properties/alt_name,properties/ele,properties/gnis:feature_id,properties/name,properties/name:en,properties/name:ko,properties/place,properties/population,properties/tourism,properties/wikidata,properties/wikipedia,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:housenumber,properties/addr:street,properties/opening_hours,properties/phone,properties/website,properties/addr:city,properties/addr:postcode,properties/addr:state,properties/brand,properties/brand:wikidata,properties/cuisine,properties/heritage,properties/heritage:operator,properties/historic,properties/name:zh,properties/ref:nrhp,properties/landuse,properties/resource,properties/wheelchair,properties/natural,properties/source_ref,properties/branch,properties/official_name,properties/ref,properties/takeaway,properties/air_conditioning,properties/bar,properties/check_date,properties/contact:email,properties/contact:phone,properties/contact:yelp,properties/payment:cash,properties/smoking,properties/toilets,properties/website:menu,properties/outdoor_seating,properties/reservation,properties/addr:country,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/contact:youtube,properties/delivery,properties/level,properties/alcohol,properties/addr:housename,properties/addr:floor,properties/addr:full,properties/diet:vegan,properties/diet:vegetarian,properties/gluten_free,properties/payment:credit_cards,properties/payment:debit_cards,properties/source,properties/email,properties/fax,properties/cocktails,properties/drink:beer,properties/drink:liquor,properties/drink:wine,properties/start_date,properties/addr:unit,properties/internet_access,properties/internet_access:fee,properties/shop,properties/short_name,properties/description,properties/geological,properties/note,properties/image,properties/check_date:opening_hours,properties/wikimedia_commons,properties/payment:cards,properties/toilets:wheelchair,properties/stars,properties/diet:gluten_free,properties/was:name,properties/contact:website,properties/drive_through,properties/indoor_seating,properties/operator,properties/payment:mastercard,properties/payment:visa,properties/opening_hours:signed,properties/brewery,properties/old_name,properties/layer,properties/leisure,properties/sport,properties/brand:en,properties/brand:ja,properties/name:ja,properties/opening_hours:covid19,properties/addr:suburb,properties/panoramax,properties/panoramax:0,properties/capacity,properties/currency:XBT,properties/brand:ko,properties/diet:halal,properties/dog,properties/safety:hand_sanitizer:covid19,properties/safety:mask:covid19,properties/television,properties/check_date:currency:XBT,properties/payment:lightning,properties/payment:lightning:operator,properties/payment:lightning_contactless,properties/payment:onchain,properties/is_in:city,properties/is_in:state_code,properties/is_in:zip,properties/name:hi,properties/atm,properties/entrance,properties/drive_in,properties/microbrewery,properties/organic,properties/diet:meat,properties/brand:wikipedia,properties/diet:dairy_free,properties/diet:kosher,properties/attraction,properties/rice_noodle,properties/coffee,properties/diet:lacto_vegetarian,properties/music,properties/not:brand:wikidata,properties/beer,properties/outdoor_counter,properties/wine,properties/brand:zh,properties/contact:fax,properties/ice_cream,properties/operator:wikidata,properties/diet:non-vegetarian,properties/pub,properties/name:es,properties/access,properties/name:fr,properties/name:pt,properties/name:ko-Latn,properties/diet:organic,properties/name:ru,properties/name:de,properties/amenity_1,properties/changing_table,properties/toilets:access,properties/height,properties/contact:tiktok,properties/payment:american_express,properties/junction,properties/payment:contactless,properties/name:km,properties/happy_hours,properties/hookah,properties/leaf_cycle,properties/leaf_type,properties/disused:email,properties/name:vi,properties/religion,properties/drink:coffee,properties/drink:juice,properties/payment:discover_card,properties/self_service,properties/name:it,properties/toilets:fee,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/addr:suite,properties/previously,properties/diet:healthy,properties/fixme,properties/payment:bitcoincash,properties/cemetery,properties/drink:espresso,properties/toilets:unisex,properties/drink:sake,properties/mapillary,properties/name:pl,properties/toilets:num_chambers,properties/man_made,properties/theme,properties/contact:linkedin,properties/name:zh-Hant,properties/rooms,properties/payment:apple_pay,properties/payment:google_pay,properties/diet:omnivore,properties/diet:soul_food,properties/int_name,properties/contact:line,properties/handwashing:soap,properties/highchair,properties/internet_access:ssid,properties/kids_area,properties/toilets:disposal,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:supervised,properties/toilets:wheelchair:grab_rail:behind,properties/survey:date,properties/twitter,properties/lunch:menu,properties/street_vendor,properties/building,properties/seafood,properties/name:fa,properties/was:cuisine,properties/bicycle_parking,properties/check_date:diet:vegetarian,properties/service:electricity,properties/toilets:wheelchair:grab_rail:foldable:right,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/name:bn,properties/diet:local,properties/diet:seafood,properties/payment:app,properties/menu,properties/pizza:style,properties/subject:wikidata,properties/subject:wikipedia,properties/contact:tripadvisor,properties/website:booking,properties/building:levels,properties/lgbtq,properties/bar:type,properties/stroller,properties/lacounty:ain,properties/lacounty:bld_id,properties/instagram
Feature,node/5038117621,,,,running goose,running goose,,,,,,,Point,-118.3293936,34.1003594,node/5038117621,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5038979121,,,,Guelaguetza,Guelaguetza,,,,,,,Point,-118.3007333,34.052424,node/5038979121,restaurant,,3014,West Olympic Boulevard,Mo off; Tu-Th 11:00-21:00; Fr-Su 09:00-22:00,-1247,https://www.ilovemole.com/,Los Angeles,90006,CA,,,mexican;oaxacan,,,,,,,,,,,,,,,,,22-07-2025,,,https://www.yelp.com/biz/guelaguetza-restaurante-los-angeles,yes,,,https://www.ilovemole.com/menu,,,,https://www.facebook.com/TheGuelaguetza/,https://www.instagram.com/laguelaguetza/,https://twitter.com/LaGuelaguetza,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5041566108,,,,Hollywood and Vine,,,,,attraction,Q3139430,,Point,-118.3267154,34.101602,node/5041566108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5041640921,,,,Starbucks,Starbucks,,,,,,,Point,-118.337176,34.048553,node/5041640921,cafe,,4700,West Pico Boulevard,,+1 323-936-5032,https://www.starbucks.com/store-locator/store/17873/pico-san-vicente-4700-west-pico-blvd-suite-b-los-angeles-ca-9001942,Los Angeles,90019,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Pico & San Vicente,Starbucks Coffee,17873,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5042049921,,,,Top Deck Hotel,Top Deck Hotel,,,,hotel,,,Point,-75.6917599,4.8022097,node/5042049921,,,14-20,Carrera 21,24-Jul,+57 606 3170900,https://www.topdeckhotel.com/,Pereira,660003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reservas@topdeckhotel.com,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5044879721,,,,Ramen Yamadaya,,,,,,,,Point,-118.443076,34.0578138,node/5044879721,restaurant,,1248,Westwood Boulevard,"Mo-Fr 11:00-15:00,17:30-22:00; Sa 11:30-22:00; Su 12:00-21:00",,,,90024,,,,noodle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5044879722,,,,Emporium Thai,,,,,,,,Point,-118.4431506,34.0572189,node/5044879722,restaurant,,1275,Westwood Boulevard,,,https://www.ethaicuisine.com/,,90024,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"File:Coco waiting (thai restaurant in Westwood), Los Angeles.JPG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5044912221,,,,Corner Bakery,,,,,,,,Point,-118.445595,34.0621954,node/5044912221,cafe,,1019,Westwood Boulevard,Mo-Fr 07:00-21:00; Sa-Su 08:00-21:00,,,,90024,,Corner Bakery,Q5171598,coffee_shop,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5067214622,Cheesecake Factory,,,The Cheesecake Factory,Cheesecake factory,,,,,,,Point,-118.3580546,34.0719563,node/5067214622,restaurant,,,,,,,,,,The Cheesecake Factory,Q1045842,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheesecake factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5084473749,,,,Evelyn & Mo Ostin Music Cafe,,,,,,,,Point,-118.4405486,34.0702776,node/5084473749,cafe,,,,Mo-Fr 07:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,29-11-2025,,,,,,,,,,,,https://www.instagram.com/musiccafeucla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5084652623,,,,Southern Lights,,,,,,,,Point,-118.442346,34.0683889,node/5084652623,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-11-2025,,,,,,,https://static1.squarespace.com/static/61b244bd3419a10c6b5ea8d7/t/68d1854dff4368120761d372/1758561613682/Southern-Lights_Menus_SEPT-2025_WEB.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5084829721,,,,Hae Jang Chon,,,,,,,,Point,-118.3060005,34.0638458,node/5084829721,restaurant,,3821,West 6th Street,"Mo,We-Th,Su 11:00-24:00; Tu off; Fr-Sa 11:00-02:00",-9378,https://www.haejangchon.com/,Los Angeles,90020,CA,,,korean;barbecue,,,,,,,,,,,,,,,,,16-08-2025,,,https://www.yelp.com/biz/hae-jang-chon-los-angeles-2,yes,,,https://www.haejangchon.com/menu,no,yes,,,https://www.instagram.com/haejangchon/,,,,0,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5092543669,,,,Starbucks,,,,,,,,Point,-118.6347795,34.1578817,node/5092543669,cafe,,23335,Mulholland Drive,,+1 818-591-1380,https://www.starbucks.com/store-locator/store/115369/mulholland-calabasas-23335-mulholland-drive-woodland-hills-ca-913642734,Woodland Hills,91364,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Mulholland & Calabasas,Starbucks Coffee,115369,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5092543670,,,,The Boiling Crab,,,,,,,,Point,-118.634463,34.1598659,node/5092543670,restaurant,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5101066695,,,,Good People,,,,,,,,Point,-118.45442,34.0446872,node/5101066695,cafe,,,,Mo-Su 07:00-16:00,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5101879201,,,,Peet's Coffee,,,,,,,,Point,-118.435704,34.0487978,node/5101879201,cafe,,1854,Westwood Boulevard,"Th-Fr 6:30-15:45, Sa-We 5:30-17:15",-9821,https://www.peets.com/,Los Angeles,90025,CA,Peet's Coffee,Q1094101,coffee_shop,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5101935188,,,,Starbucks,,,,,,,,Point,-118.443909,34.0627064,node/5101935188,cafe,,10861,Weyburn Avenue,,+1 310-893-2360,https://www.starbucks.com/store-locator/store/89774/target-la-westwood-2774-10861-weyburn-ave-los-angeles-ca-900242957-us,Los Angeles,90024,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Target LA Westwood 2774,Starbucks Coffee,89774,yes,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5101935605,,,,Starbucks,,,,,,,,Point,-118.443976,34.0634774,node/5101935605,cafe,,10861,Weyburn Avenue,,+1 310-824-5994,https://www.starbucks.com/store-locator/store/1005300/ralphs-westwood-759-10861-weyburn-ave-westwood-ca-900242957-us,Westwood,90024,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Ralphs Westwood 759,Starbucks Coffee,1005300,yes,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5101961542,,,,The Coffee Bean & Tea Leaf,,,,,,,,Point,-118.4385067,34.0702344,node/5101961542,cafe,,,,,,,,,,The Coffee Bean & Tea Leaf,Q1141384,coffee_shop,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104442124,,,,Andy's Tacos,Andy's Tacos,,,,,,,Point,-118.370185,34.1681242,node/5104442124,restaurant,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4760327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104442125,,,,Poke,Poke,,,,,,,Point,-118.3730341,34.1648031,node/5104442125,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104442128,,,,The Gala Thai,The Gala Thai,,,,,,,Point,-118.372053,34.1648257,node/5104442128,restaurant,,11040,Magnolia Boulevard,"Mo, Th 11:30-21:00; Su 13:00-21:00; We, Fr 11:30-21:15; Sa 17:00-21:00",-2731,http://www.galathainoho.com/,North Hollywood,91601,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104442129,,,,Tamashii,Tamashii,,,,,,,Point,-118.3714465,34.1647974,node/5104442129,restaurant,,11024,Magnolia Boulevard,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00,-4185,http://tamashiiramenusa.com/,North Hollywood,91601,CA,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104485821,,,,Philadelphia Sandwiches,Philadelphia Sandwiches,,,,,,,Point,-118.3729718,34.164795,node/5104485821,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104486021,,,,Kahuna Tiki,Kahuna Tiki,,,,,,,Point,-118.3717414,34.1647925,node/5104486021,restaurant,,11026,Magnolia Boulevard,Mo-Th 15:00-22:00; Fr 15:00-23:00; Sa 14:00-23:00; Su 14:00-21:00,+1 818-853-7447,http://www.kahunatiki.com/,North Hollywood,91601,CA,,,sushi;seafood;hawaiian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5104611125,,,,Hirsh Family Kosher Kitchen And Cafe,Hirsh Family Kosher Kitchen And Cafe,,,,,,,Point,-118.361199,34.0773338,node/5104611125,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5106524282,,,,Redbird LA,,,,,,,,Point,-118.244045,34.0505683,node/5106524282,restaurant,,114,East 2nd Street,Mo-Su 17:00-22:00,-2191,https://redbird.la,Los Angeles,90012,CA,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5106542232,,,,Cafe Dulce,,,,,,,,Point,-118.2404483,34.0488472,node/5106542232,cafe,,134,Japanese Village Plaza Mall,Mo-Th 08:00-19:00; Fr-Sa 08:00-21:00; Su 08:00-20:00,+1 213-346-9910,https://cafedulcelittletokyo.square.site/,Los Angeles,90012,CA,,,cake;coffee_shop;donut;sandwich,,,,,,,,yes,,,,,,,,,25-12-2025,,,https://www.yelp.com/biz/cafe-dulce-los-angeles,,,,,yes,,,https://www.facebook.com/cafedulcela/,https://www.instagram.com/cafedulcela,,,,0,,,1,,,,,,,,,,,,,,,,wlan,,pastry,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5106744324,,,,Bagel Broker,Bagel Broker,,,,,,,Point,-118.360808,34.0762769,node/5106744324,cafe,,,,,-2511,https://www.bagelbroker.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5109476723,,,,Copy Fair  Cafe,Copy Fair  Cafe,,,,,,,Point,-118.3605878,34.0764405,node/5109476723,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5111256224,,,,Pitfire Artisan Pizza,,,,,,,,Point,-118.3749569,34.1650568,node/5111256224,restaurant,,5203,Lankershim Boulevard,Su-Th 11:00-23:00; Fr-Sa 11:00-00:00,-4746,https://www.pitfirepizza.com/location/north-hollywood/,North Hollywood,91601,CA,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,http://places.singleplatform.com/pit-fire-pizza-company/menu?ref=google,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laid-back outfit with a trendy vibe serving creative pizzas, pasta & panini, plus beer & wine.",,,,,,,,,,,,,,,,,,yes;various,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/5111886321,,,,Chao Krung Thai,Chao Krung Thai,,,,,,,Point,-118.3616647,34.0748399,node/5111886321,restaurant,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
