type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:state,properties/ele,properties/gnis:feature_id,properties/brand,properties/brand:wikidata,properties/cuisine,properties/opening_hours,properties/takeaway,properties/addr:city,properties/addr:housenumber,properties/addr:province,properties/addr:street,properties/brand:wikipedia,properties/diet:vegan,properties/diet:vegetarian,properties/indoor_seating,properties/official_name,properties/outdoor_seating,properties/smoking,properties/wheelchair,properties/contact:facebook,properties/contact:instagram,properties/phone,properties/website,properties/website:menu,properties/check_date,properties/source,properties/diet:halal,properties/diet:kosher,properties/addr:postcode,properties/payment:credit_cards,properties/payment:debit_cards,properties/addr:unit,properties/check_date:opening_hours,properties/check_date:smoking,properties/internet_access,properties/internet_access:fee,properties/not:brand:wikidata,properties/email,properties/air_conditioning,properties/delivery,properties/wikidata,properties/alt_name,properties/operator,properties/internet_access:ssid,properties/reservation,properties/contact:yelp,properties/image,properties/changing_table,properties/drive_through,properties/description,properties/height,properties/historic,properties/wikipedia,properties/bar,properties/diet:gluten_free,properties/level,properties/branch,properties/website:en,properties/website:fr,properties/toilets:wheelchair,properties/display,properties/support,properties/visibility,properties/opening_hours:signed,properties/capacity,properties/toilets,properties/brand:en,properties/brand:zh,properties/name:en,properties/name:zh,properties/shop,properties/amenity:bar,properties/payment:cash,properties/stars,properties/addr:floor,properties/toilets:access,properties/internet_access:type,properties/url,properties/indoor,properties/payment:visa,properties/direction,properties/diet:non-vegetarian,properties/note,properties/opening_hours:2025-12-21-,properties/microbrewery,properties/payment:interac,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:coinos,properties/payment:lightning,properties/payment:onchain,properties/survey:date,properties/payment:mastercard,properties/alt_name:en,properties/alt_name:vi,properties/name:vi,properties/source:location,properties/old_name,properties/highchair,properties/designation,properties/drive_in,properties/payment:american_express,properties/payment:cards,properties/payment:coins,properties/payment:contactless,properties/payment:notes,properties/short_name,properties/start_date,properties/diet:organic,properties/natural,properties/addr:country,properties/entrance,properties/payment:lightning_contactless,properties/self_service,properties/check_date:diet:vegetarian,properties/payment:apple_pay,properties/fax,properties/diet:meat,properties/name:ko,properties/bakery,properties/fixme,properties/name:fi,properties/internet,properties/brewery,properties/ref,properties/int_name,properties/diet:dairy_free,properties/diet:paleo,properties/postal_code,properties/payment:alipay,properties/payment:jcb,properties/payment:wechat,properties/contact:website,properties/diet:healthy,properties/diet:local,properties/diet:lactose_free,properties/diet:milk_tea,properties/diet:natural_foods,properties/internet_access:password,properties/opening_hours:drive_through,properties/contact:phone,properties/name:zh-Hans,properties/phone:mnemonic,properties/check_date:internet_access,properties/delivery:partner,properties/diet:chicken,properties/diet:fish,properties/diet:seafood,properties/name:fr,properties/payment:discover_card,properties/payment:visa_debit,properties/cocktails,properties/name:ja,properties/leisure,properties/language:en,properties/language:vi,properties/haunted,properties/office,properties/name:yue,properties/theme,properties/happy_hours,properties/name:yue-Hant,properties/diet:pescetarian,properties/television,properties/name:zh-Hant,properties/contact:email,properties/takeaway:covid19,properties/faces,properties/opening_hours:covid19,properties/payment:app,properties/panoramax,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:wheelchair:grab_rail:foldable:left,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/website:orders,properties/name:de,properties/disused:cuisine,properties/craft,properties/rooms,properties/addr:suite,properties/description:en,properties/payment:google_pay,properties/payment:square_pay,properties/pizza:style,properties/karaoke,properties/diet:omnivore,properties/building,properties/note:address_buildingnumber,properties/toilets:menstrual_products,properties/check:date,properties/drink:bubble_tea,properties/was:name,properties/drink:beer,properties/drink:coffee,properties/drink:tea,properties/drink:wine,properties/drink:espresso,properties/takeaway:website,properties/level:ref,properties/contact:youtube,properties/phone:tollfree
Feature,node/3934596876,Fat Mao,,Point,-123.126766,49.2798076,node/3934596876,restaurant,,,,,,,thai;noodles,"Sa,Su 11:30-16:00,17:00-21:00; Mo-Fr 11:30-21:00",,Vancouver,983,BC,Helmcken Street,,,yes,yes,,no,no,yes,,,-6492,https://www.fatmaonoodles.com/,,,,,,V6Z 2S5,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3934596979,The Edge,,Point,-123.1248161,49.277847,node/3934596979,restaurant,,,,,,,,,,Vancouver,1100,BC,Granville Street,,,,yes,,yes,no,,,,,https://www.chateaugranville.com/dining/the-edge-social-grille-lounge,,,,,,V6Z 2B6,,,,06-05-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3935138387,Tutto,,Point,-123.1187517,49.2784067,node/3935138387,restaurant,,,,,,,italian,"Th,Fr 12:00-15:00+, Tu-Sa 17:00-21:00+; Su,Mo off",,Vancouver,901,,Homer Street,,,,yes,,no,no,,,,,https://tuttorestaurant.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3937011916,Kinton Ramen,,Point,-123.0707387,49.2624959,node/3937011916,restaurant,,,,,,,ramen,,,Vancouver,1661,BC,East Broadway,,,,,,,,,,,,,,08-10-2025,,,,V5N 1V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3938037053,Greenhorn Cafe,,Point,-123.134001,49.2866176,node/3938037053,cafe,,,,,,,,"Mo-Fr 07:00-18:00; Sa,Su 08:00-17:00",,Vancouver,994,BC,Nicola Street,,,yes,yes,,yes,no,yes,,,-3943,https://www.greenhorncafe.com/,,,,,,,yes,yes,,,,,,,info@greenhorncafe.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3940620197,La Casita,,Point,-123.106967,49.283064,node/3940620197,restaurant,,,,,,,,"Mo-Th 11:30-23:00; Fr,Sa 11:30-02:00; Su 12:00-23:00",,Vancouver,101,BC,West Cordova Street,,,,,,,,,,,-3693,,,,,,,V6B 1E1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3941105563,Tangram Creamery,,Point,-123.1532497,49.2616159,node/3941105563,cafe,,,,,,,ice_cream,We-Su 11:00-20:00,,Vancouver,2729,,Arbutus Street,,,,,,,,,,,,,,,,,,V6J 3Y5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945290782,Bacchus,,Point,-123.1225427,49.2823081,node/3945290782,restaurant,,,,,,,,"We-Sa 12:00-09:45, Su 16:00-09:00",,Vancouver,845,BC,Hornby Street,,no,yes,yes,,no,no,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945297418,Pholicious,,Point,-123.112463,49.284215,node/3945297418,restaurant,,,,,,,vietnamese;pho,,,Vancouver,430,BC,West Pender Street,,yes,,yes,,no,,,,,-4478,https://pholiciouscafe.com/,,,,,,V6B1L6,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945297423,Alouette,,Point,-123.1182262,49.2851704,node/3945297423,restaurant,,,,,,,french,,,Vancouver,567,BC,Hornby Street,,,,yes,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945297424,Starbucks,,Point,-123.118063,49.284888,node/3945297424,cafe,,,,,Starbucks,Q37158,coffee_shop,Mo-Fr 06:00-18:00,yes,Vancouver,891,BC,Dunsmuir Street,en:Starbucks,yes,yes,yes,Starbucks Coffee,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945297425,JJ Bean,,Point,-123.1187816,49.2848628,node/3945297425,cafe,,,,,JJ Bean,Q111937483,coffee_shop,Mo-Fr 07:00-18:00,yes,Vancouver,763,BC,Hornby Street,,,yes,yes,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945297428,Cafe Artigiano,,Point,-123.1213927,49.2831204,node/3945297428,cafe,,,,,,,,"Mo-Fr 06:30-19:30; Sa,Su 07:00-19:30",,Vancouver,763,BC,Hornby Street,,no,yes,yes,,yes,no,no,,,,https://caffeartigiano.com/pages/hornby,,18-09-2024,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945298593,Blenz Coffee,,Point,-123.1122692,49.2840267,node/3945298593,cafe,,,,,Blenz Coffee,Q4926090,coffee_shop,24-Jul,yes,,,,West Hastings Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945298601,My Honey's Buns,,Point,-123.11997,49.2840486,node/3945298601,cafe,,,,,,,,,,Vancouver,,BC,,,,,yes,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945298602,Faubourg Paris,,Point,-123.121477,49.2830645,node/3945298602,cafe,,,,,,,,"Mo-Fr 07:00-17:00; Sa,Su 08:00-17:00",,Vancouver,769,BC,Hornby Street,,,yes,yes,,yes,no,no,,,,https://www.faubourg.com/,,18-09-2024,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3945299557,WorldMark Vancouver - The Canadian,hotel,Point,-123.12574,49.2797517,node/3945299557,,,,,,,,,,,Vancouver,1080,BC,Hornby Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3946632648,Mangos Kitchen Bar,,Point,-123.1263175,49.2781376,node/3946632648,restaurant,,,,,,,mexican;peruvian;brazilian;spanish,"Sa 12:00-02:00, Tu-Th 15:00-22:00, Fr 15:00-02:00, Su 12:00-22:00",,Vancouver,1180,BC,Howe Street,,,,yes,,yes,no,,,,,https://mangosvancouver.com,,,,,,V6Z 1R2,,,,,,,,,,,,,,,,,,,,,Mangos Kitchen Bar is a Mexican Latin American restaurant in Vancouver Canada,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3947265698,Kim House,,Point,-123.114343,49.2835359,node/3947265698,restaurant,,,,,,,,,,Vancouver,538,BC,Seymour Street,,,,,,,,,,,-10175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3948676191,White Spot,,Point,-123.128164,49.2761557,node/3948676191,restaurant,,,,,White Spot,Q7995414,burger,Su-Tu 07:00-23:00; We-Sa 07:00-24:00,,Vancouver,712,BC,Drake Street,en:White Spot,,yes,yes,,no,no,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3949415931,Dilli Heights,,Point,-123.1125167,49.2834975,node/3949415931,restaurant,,,,,,,indian,,,,436,,Richards Street,,,,,,,,,,,,https://www.dilliheights.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3949416237,The Poke Guy,,Point,-123.112099,49.2837533,node/3949416237,restaurant,,,,,,,poke,,,Vancouver,420,BC,Richards Street,,yes,yes,,,,,,,,,https://thepokeguy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3949417577,Monaco Cafe,,Point,-123.110442,49.2845195,node/3949417577,cafe,,,,,,,,Su-Th 07:00-23:00; Fr-Sa 07:00-26:00,,Vancouver,356,BC,Water Street,,,,yes,,yes,,,,,,https://www.monacocafe.ca/,,,,,,V6B 1B6,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3949417994,Brioche,,Point,-123.1099164,49.2841913,node/3949417994,cafe,,,,,,,,,,,401,,West Cordova Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3951064957,Sake Dining - Hashigo,,Point,-123.127442,49.2765186,node/3951064957,restaurant,,,,,,,japanese,,,Vancouver,1265,BC,Granville Street,,,no,yes,,no,no,yes,,,,https://zakkushi.com/hashigo/granville/,,,,,,V6Z 1M5,,,,19-08-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3951064961,Tequila Cocina,,Point,-123.1264629,49.2767764,node/3951064961,restaurant,,,,,,,mexican,Mo-Fr 12:00-22:00; Sa 11:00-22:00; Su 10:00-22:00,,Vancouver,1224,BC,Granville Street,,,,yes,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3954533679,Fable Diner & Bar,,Point,-123.1171855,49.2807525,node/3954533679,restaurant,,,,,,,,"Su-Tu 09:00-14:30, Mo-Su 17:00-21:00, We,Th 09:00-14:30,17:00-22:00, Fr,Sa 09:00-14:30,17:00-23:00",,Vancouver,755,BC,Richards Street,,,yes,yes,,yes,no,,,,,https://fabledinerbar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3957328663,Mr. Greek,,Point,-123.125931,49.2775029,node/3957328663,restaurant,,,,,Mr. Greek,Q6928719,greek,Su-We 11:00-16:00; Th-Sa 11:00-16:00,,Vancouver,1173,BC,Granville Street,,,yes,yes,,no,no,yes,,,-11006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donair Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3957328666,Pho Mimosa,,Point,-123.125626,49.277701,node/3957328666,restaurant,,,,,,,vietnamese,Mo-Su 11:00-23:00,,Vancouver,1157,BC,Granville Street,,,yes,yes,,no,no,yes,,,,,,,,,,V6Z 1M1,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3957332655,Union Latino's,,Point,-123.125533,49.277764,node/3957332655,restaurant,,,,,,,colombian,,,Vancouver,1149,BC,Granville Street,,,,yes,,no,no,,,,,https://www.unionlatinosrestaurant.com/,,,,,,V6Z1M1,,,,19-08-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3957332656,Brunch,,Point,-123.125475,49.2777995,node/3957332656,restaurant,,,,,,,,"Mo-Fr, Su 08:30-15:00",,Vancouver,,BC,Granville Street,,,yes,yes,,no,no,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3962734368,Thai Away Home,,Point,-123.12445,49.2784906,node/3962734368,restaurant,,,,,,,thai,"Mo-Th 11:30-21:00; Fr,Sa 11:30-21:30; Su 12:00-21:00",,Vancouver,1081,BC,Granville Street,,,yes,yes,,no,no,yes,,,-6226,https://www.thaiaway.com,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3962734372,Thai Town Restaurant,,Point,-123.124214,49.2786415,node/3962734372,restaurant,,,,,,,thai,,,Vancouver,1065,BC,Granville Street,,,yes,yes,,no,no,yes,,,-5619,https://www.thaitownvancouver.com/,,,,,,V6Z1L4,,,,06-10-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3971663572,Fuji's Grill & Sushi,,Point,-122.5536398,45.6187475,node/3971663572,restaurant,,WA,,,,,japanese,,,Vancouver,305,,Southeast Chkalov Drive,,,,,,,,,,,,,,,,,,98683,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3972510640,Tiger's Garden,,Point,-122.6746293,45.6274205,node/3972510640,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3972625575,Breakfast at Valeries,,Point,-122.5561536,45.6178202,node/3972625575,restaurant,,WA,,,,,american;breakfast,,,Vancouver,518,,Southeast Chkalov Drive,,,,,,,,,,,-6992,https://www.breakfastatvaleries.net/,,,,,,98683,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3972625578,Jerusalem Cafe,,Point,-122.5553446,45.6167217,node/3972625578,cafe,,WA,,,,,,,,Vancouver,516,,Southeast Chkalov Drive,,,,,,,,,,,-2740,http://www.thejerusalemcafe.com/,,,,,,98683,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3972625582,N.Y.C. Pizzeria,,Point,-122.554832,45.616028,node/3972625582,restaurant,,WA,,,,,,,,Vancouver,700,,Southeast Chkalov Drive,,,,,,,,,,,-8911,https://www.nycpizzeria-van.com/,,,,,,98683,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3972625583,Pho Family,,Point,-122.5555946,45.6170023,node/3972625583,restaurant,,WA,,,,,vietnamese,,,Vancouver,516,,Southeast Chkalov Drive,,,,,,,,,,,,,,,,,,98683,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
