type,properties/@id,properties/amenity,properties/name,properties/source,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/tourism,properties/opening_hours,properties/stars,properties/AND_a_nosr_p,properties/website,properties/fixme,properties/created_by,properties/check_date,properties/addr:city,properties/addr:postcode,properties/addr:street,properties/cuisine,properties/phone,properties/name:en,properties/name:es,properties/name:pt,properties/brand,properties/brand:wikidata,properties/takeaway,properties/historic,properties/wikidata,properties/wikimedia_commons,properties/wikipedia,properties/place,properties/panoramax,properties/addr:housename,properties/smoking,properties/addr:housenumber,properties/url,properties/addr:district,properties/diet:healthy,properties/addr:country,properties/addr:place,properties/contact:email,properties/phone2,properties/diet:vegetarian,properties/outdoor_seating,properties/brand:wikipedia,properties/contact:instagram,properties/note,properties/alt_name,properties/internet_access,properties/wifi,properties/toilets:wheelchair,properties/wheelchair,properties/drive_in,properties/delivery,properties/air_conditioning,properties/indoor_seating,properties/internet_access:fee,properties/level,properties/service:electricity,properties/diet:lacto_vegetarian,properties/name:hi,properties/name:ma,properties/addr:suburb,properties/changing_table,properties/toilets:access,properties/operator,properties/diet:non-vegetarian,properties/brand:pa,properties/brand:ur,properties/name:pa,properties/name:ur,properties/official_name,properties/official_name:pa,properties/official_name:ur,properties/denomination,properties/religion,properties/start_date,properties/brand:ks,properties/name:ks,properties/capacity,properties/opening_hours:covid19,properties/check_date:opening_hours,properties/building,properties/addr:state,properties/entrance,properties/contact:phone,properties/bar,properties/description,properties/branch,properties/email,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/payment:cards,properties/payment:cash,properties/payment:qr_code,properties/old_name,properties/reservation,properties/access,properties/amenity_1,properties/shop,properties/name:ru,properties/name:gu,properties/toilets,properties/contact:facebook,properties/contact:tripadvisor,properties/contact:twitter,properties/contact:website,properties/diet:meat,properties/beds,properties/rooms,properties/name:mr,properties/self_service,properties/name:fr,properties/diet:vegan,properties/payment:credit_cards,properties/payment:debit_cards,properties/power_supply,properties/website:menu,properties/name:ar,properties/name:km,properties/addr:unit,properties/name:ml,properties/contact:mobile,properties/mobile,properties/diet:chicken,properties/diet:seafood,properties/seats,properties/tables,properties/name:nl,properties/diet:jain,properties/diet:gluten_free,properties/food,properties/brewery,properties/fax,properties/internet_access:ssid,properties/payment:mastercard,properties/diet:jain_vegetarian,properties/currency:BCH,properties/operator:hi,properties/diet:halal,properties/addr:neighbourhood,properties/contact:website:menu,properties/price,properties/payment:google_pay,properties/private,properties/diet:lactose_free,properties/image:menu,properties/image:menu:0,properties/image:menu:1,properties/image:menu:2,properties/image:menu:3,properties/image:menu:4,properties/image:menu:5,properties/image:menu:6,properties/opening_hours:signed,properties/payment:upi,properties/theme,properties/timing,properties/addr:full,properties/addr:subdistrict,properties/drive_through,properties/handwashing:soap,properties/highchair,properties/payment:app,properties/payment:cheque,properties/payment:coins,properties/payment:contactless,properties/payment:visa,properties/payment:visa_debit,properties/toilets:disposal,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/diet:local,properties/currency:XBT,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/survey:date,properties/loc_name,properties/diet:organic,properties/parking,properties/taxi,properties/microbrewery,properties/baby_feeding,properties/opening_hours:kitchen,properties/addr:floor,properties/diet:fish,properties/check_date:currency:XBT,properties/brand:website,properties/reusable_packaging:accept,properties/indoor,properties/diet:non-halal,properties/diet:sugar_free,properties/cafe
Feature,node/6865999385,restaurant,,,Point,72.8673102,19.1114309,node/6865999385,,,,,,,,,,,,,,Kapital Kitchen Swad Dilli ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6908315507,cafe,Eden Goodness Cafe,,Point,72.8322127,19.1489182,node/6908315507,,,,,,,,,Mumbai,400053,Link Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6952131532,,,,Point,72.7839137,19.2580587,node/6952131532,hotel,,,,,,,,,,,,,Sun beach resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6960777256,cafe,Candies,,Point,72.8268992,19.0609825,node/6960777256,,,,,,,,,Mumbai,400050,,,,Candies,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6965624162,restaurant,Narayan Dosa,,Point,72.8132718,18.9573572,node/6965624162,,Mo-Su 12:00-23:00,,,,,,,Mumbai,400007,A R Rangnekar Marg,indian,1.83974E+12,,,,,,,,,,,,,,,"2, Parmanand Building",,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6984478185,cafe,,,Point,72.8386046,19.0316071,node/6984478185,,,,,,,,,,,,,,The chocolate heaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6985454769,restaurant,Sharda Bhavan,,Point,72.8508606,19.0266841,node/6985454769,,Mo-Tu 07:30-20:30; Th-Su 07:30-20:30,,,,,,,Mumbai,400019,Lakhamsi Nappu Road,indian,+91 22 24141271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6989263285,,,,Point,72.792914,18.9457152,node/6989263285,attraction,,,,,,,,,,,,,Laundry Ghat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7017923087,,कमला नेहरू पार्क,,Point,72.8048874,18.9549022,node/7017923087,attraction,,,,,,,,,,,,,Kamala Nehru Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7019038585,,संजय गांधी राष्ट्रीय उद्यान,,Point,72.9163268,19.2093238,node/7019038585,attraction,,,,,,,,,,,,,Sanjay Gandhi National Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7028122887,,मातोश्री टॉवर,,Point,72.8421832,19.0260441,node/7028122887,attraction,,,,,,,,,,,,,Matoshree Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7036651185,cafe,,,Point,72.81483,18.9943158,node/7036651185,,Mo-Su 10:30-01:30,,,http://lighthousecafe.co.in/,,,,,400018,Dr Annie Besant Road,mediterranean;pizza;italian;thai;mexican,+9199674 14148,Light House Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7043021751,restaurant,Food Court,,Point,72.8072705,18.9764034,node/7043021751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7043029188,restaurant,Shobha,,Point,72.8072354,18.9762366,node/7043029188,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7043029194,restaurant,The Ghetto,,Point,72.8072507,18.9764025,node/7043029194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7045173523,,Hotel Linkway,,Point,72.834958,19.0650925,node/7045173523,hotel,,,,https://hotellinkway.com/,,,,"Bandra, Mumbai",400050,Vithalbhai Patel Road,,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7047840108,cafe,KCROASTERS - By Koinonia,,Point,72.8263765,19.0731837,node/7047840108,,Mo-Su 08:00-21:30,,,https://kcroasters.com/,,,,Mumbai,,Chuim Village Road,,-9136650186,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7047845077,cafe,Koinonia Coffee Roasters,,Point,72.8068606,18.9656357,node/7047845077,,,,,,,,,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7058058366,restaurant,Delhi Highway,,Point,72.8296269,19.0005438,node/7058058366,,Mo-Su 11:30-23:30,,,,,,,"Lower Parel Mumbai, Maharashtra",400013,Senapati Bapat Marg (Tulsi Pipe Road),indian,9.1225E+11,,,,,,,,,,,,,,,"126, Todi Building, Mathuradas Mill Compound,",,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7082720985,cafe,,,Point,72.8305233,18.9190437,node/7082720985,,,,,,,,,,,,indian,,Cloud 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7109159886,,,,Point,72.8299491,18.9170212,node/7109159886,hotel,,,,,,,,,,,,,Fariyas Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7112155252,restaurant,Oh! Calcutta,,Point,72.8155735,18.9725365,node/7112155252,,Mo-Su 12:30-23:30,,,https://www.speciality.co.in/,,,,Mumbai,400034,Hatutma Sitaram Ghadi Gaonkar Street,indian;seafood,1.82445E+12,,,,,,,,,,,,,,,Tulsiwadi,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7118934813,restaurant,Nityanand Fast Food,,Point,72.8195089,18.9572494,node/7118934813,,Mo-Su 10:00-00:30,,,,,,,Mumbai,400004,Vithalbhai Patel Marg,indian;chinese;pizza;sandwich;juice,+91 22 2380 9614;+91 22 6635 7182,,,,,,,,,,,,,,,"273, Prathana Samaj Corner",,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7132511485,restaurant,Cafe Gulshan,,Point,72.8503463,19.0258324,node/7132511485,,,,,,,,,,,,persian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7132511486,restaurant,Snow Point,,Point,72.8503732,19.0257457,node/7132511486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7137339285,,Abode Bombay,,Point,72.8326873,18.9237234,node/7137339285,hotel,,,,https://abodeboutiquehotels.com/,,,,,,Mahakavi Bhushan Road (Lansdowne Road),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7139457486,restaurant,Food Inn,,Point,72.8313971,18.9220889,node/7139457486,,,,,https://www.tripadvisor.in/Restaurant_Review-g304554-d5901125-Reviews-Food_Inn-Mumbai_Maharashtra.html,,,,,400001,Colaba Causeway,local;indian,+91 22872881,Food Inn,,,,,,,,,,,,,,61-A,,Mumbai City,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+91 22040195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7142975161,restaurant,The Lab,,Point,72.8281577,19.0160828,node/7142975161,,Mo-Su 11:30-23:30,,,,,,,Mumbai,400025,Swatantrya Veer Savarkar Marg,pizza;italian;chinese;mexican;indian;thai;dessert,,,,,,,,,,,,,,,,"5, Navbhavna CHS",,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+91 22 2422 0709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+91 91379 54993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7152142887,restaurant,,,Point,72.8327958,18.9240323,node/7152142887,,,,,,,,,,,,,,,Pancham Pureewala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7158120319,restaurant,Rodeo Pizza,,Point,72.8140272,19.13095,node/7158120319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7160197819,restaurant,Urban Tadka,,Point,72.8261679,19.1344047,node/7160197819,,,,,,,,,,,,north_indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7162138709,cafe,Silver Beach Cafe,,Point,72.8288816,19.1365431,node/7162138709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7162138710,cafe,Chai Pe Charcha,,Point,72.8287521,19.1367205,node/7162138710,,,,,,,,,,,,tea,,,,,,,,,,,,,,,outside,,,,,,,,,,yes,,,,,,,,no,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7180504286,restaurant,,,Point,72.8671598,19.1263256,node/7180504286,,,,,,,,,,,,,,café coffee day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,café coffee day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7193739486,,,,Point,72.8287891,18.9623451,node/7193739486,hotel,,,,,,,,,,Maulana Azad Road (Duncan Road),,,Amber Palace Hotel,,,,,,,,,,,,,,253/255,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7202827018,cafe,Cafe Coffee Day,,Point,72.9057221,19.0790665,node/7202827018,,Mo-Su 09:00-21:00,,,,,,,vidyavihar,400077,Tilak Road,coffee_shop,,,,,Cafe Coffee Day,Q5017235,yes,,,,,,,,,,,mumbai,,,,,,,,en:Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7213603557,restaurant,Gughan Veg,,Point,72.8249106,18.9434146,node/7213603557,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7213733383,restaurant,Poco Loco Restaurant & Bar,,Point,72.8112146,18.958225,node/7213733383,,,,,,,,,Mumbai,400007,N S Patkar Marg,burger;mexican;pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7226426885,cafe,,,Point,72.8274808,18.9326943,node/7226426885,,,,,,,,,,,,,,Markiv's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7229657887,restaurant,Firki,,Point,72.8258984,18.9946859,node/7229657887,,"Mo-Su 12:00-15:30,18:30-23:30",,,,,,,Mumbai,400013,Senapati Bapat Marg,indian,+91 22 61054695,,,,,,,,,,,,,,no,"1, Janta Industrial Estate",,,,,,,,yes,no,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7229657888,restaurant,Riso,,Point,72.8258629,18.9947003,node/7229657888,,Mo-Su 12:00-23:30,,,,,,,Mumbai,400013,Senapati Bapat Marg,italian;mexican;pizza;italian_pizza,+91 22 50645845,,,,,,,,,,,,,,no,"1, Janta Industrial Estate",,,,,,,,yes,no,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7249314185,cafe,,,Point,72.832754,18.9285172,node/7249314185,,,,,,,,,,,,pancake,,99 Pancakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7279287885,restaurant,,,Point,72.8287567,18.9490981,node/7279287885,,,,,,,,,,40002,Kalbadevi,regional;local,22095675,Krishna Murari (Veg. Treat),,,,,,,,,,,,,,344/46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7283106715,restaurant,Shiv Sagar,,Point,72.8278271,19.0987991,node/7283106715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7285168636,restaurant,One Step Up - Bar and Grill,,Point,72.8131343,18.9749342,node/7285168636,,Mo-Su 12:00-01:30,,,,,,,Mumbai,400034,Pandit Madan Mohan Malviya Marg,indian;italian;chinese;dessert;pizza;italian_pizza,+91 22 23542999;+91 9324415581,,,,,,,,,,,,,,isolated,"1A-C Wing, Raheja Excelsior",,,,,,,,,no,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
