type,properties/@id,properties/addr:city,properties/addr:country,properties/addr:state,properties/heritage:operator,properties/historic,properties/is_in:city,properties/is_in:country,properties/is_in:country_code,properties/is_in:iso_3166_2,properties/is_in:state,properties/name,properties/name:ar,properties/name:bg,properties/name:bn,properties/name:en,properties/name:hi,properties/name:ja,properties/name:ka,properties/name:ml,properties/name:or,properties/name:ru,properties/name:ta,properties/name:th,properties/name:uk,properties/name:zh,properties/ref:whc,properties/start_date,properties/tourism,properties/whc:criteria,properties/whc:inscription_date,properties/wikidata,properties/wikipedia:en,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/access,properties/common_name:en,properties/name:de,properties/name:fr,properties/name:it,properties/opening_hours,properties/wikipedia,properties/castle_type,properties/addr:postcode,properties/breakfast,properties/check_date,properties/internet_access,properties/internet_access:fee,properties/swimming_pool,properties/website,properties/amenity,properties/diet:vegetarian,properties/addr:housenumber,properties/addr:street,properties/stars,properties/addr:full,properties/email,properties/phone,properties/postal_code,properties/source,properties/smoking,properties/wheelchair,properties/beds,properties/rooms,properties/designation,properties/addr:housename,properties/alt_name,properties/cuisine,properties/url,properties/addr:district,properties/description,properties/phone2,properties/capacity,properties/takeaway,properties/payment:credit_cards,properties/payment:debit_cards,properties/brand,properties/brand:wikidata,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/level,properties/operator,properties/brand:wikipedia,properties/name:ko,properties/int_name,properties/delivery,properties/outdoor_seating,properties/diet:vegan,properties/inscription,properties/addr:unit,properties/name:hu,properties/name:pt,properties/air_conditioning,properties/fax,properties/payment:cash,properties/payment:contactless,properties/short_name,properties/contact:email,properties/opening_hours:covid19,properties/addr:floor,properties/not:name,properties/parking,properties/addr:locality,properties/shop,properties/brand:pa,properties/brand:ur,properties/name:pa,properties/name:ur,properties/official_name,properties/official_name:pa,properties/official_name:ur,properties/entrance,properties/highchair,properties/website:menu,properties/drive_through,properties/payment:cards,properties/payment:mobile_phone,properties/payment:upi,properties/contact:phone,properties/reservation,properties/toilets,properties/toilets:access,properties/addr:place,properties/mobile,properties/branch,properties/payment:google_pay,properties/payment:mastercard,properties/payment:phonepe,properties/payment:visa,properties/payment:zomato_pay,properties/price,properties/type,properties/disused,properties/brewery,properties/changing_table,properties/microbrewery,properties/bar,properties/building:levels,properties/name:mr,properties/fee
Feature,node/10904687647,,,,,,,,,,,Garrison cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.8445068,26.8283365,node/10904687647,,,,,,,,,,,,,,,,cafe,,,"Purshat Nagar, Jagatpura Near Tata Motors, Khatu Shyam Ji Mandir, Jaipur, Rajasthan 302017",,,,,,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10910514684,,,,,,,,,,,Sunday Hotel,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.7933662,26.9030357,node/10910514684,,,,,,,,,,,,,,,www.booksundays.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10917746182,Jaipur,,,,,,,,,,Roseberry,,,,,,,,,,,,,,,,,,,,,,Point,75.7969727,26.8685465,node/10917746182,,,,,,Mo-Su 12:30 - 23:30,,,302018,,,,,,https://www.theroseberry.in,restaurant,yes,"Plot No. 1-A, 1st Floor, Jawahar Nagar Colony",Tonk Road,,,roseberry.dine@gmail.com,+91 78921022278,,,,,,,,,,indian;pizza;italian;chinese;mexican,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10959797692,,,,,,,,,,,LUCKY NON VEG RESTRAUNT,,,,,,,,,,,,,,,,,,,,,,Point,75.7027962,26.9531851,node/10959797692,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10960889865,,,,,,,,,,,kgn cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.7675594,26.9726124,node/10960889865,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10960889892,,,,,,,,,,,CHAT KA CHAURAHA,,,,,,,,,,,,,,,,,,,,,,Point,75.7630294,26.9695114,node/10960889892,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10960893907,,,,,,,,,,,roof top cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.7606957,26.9704518,node/10960893907,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10960893909,,,,,,,,,,,glorious restaurent,,,,,,,,,,,,,,,,,,,,,,Point,75.7626812,26.9705699,node/10960893909,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10969317262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,75.8590105,26.899658,node/10969317262,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11082457256,,,,,,,,,,,Jaipur Chaupati,,,,,,,,,,,,,,,,,,,,,,Point,75.7739393,26.8406321,node/11082457256,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11088656123,,,,,,,,,,,Highway King Hotel,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.570322,26.830141,node/11088656123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11100921705,,,,,,,,,,,,,,,chillout,,,,,,,,,,,,,,,,,,Point,75.8322312,26.9369262,node/11100921705,,,,,,Mo-Su 07:00-22:00,,,302002,,,,,,https://www.chilloutindia.com/,restaurant,,2,Amer Road,,,chillouthoteljaipur@gmail.com,+919116111146,,,,,,,,,,breakfast;coffee_shop;diner;indian;international;local;regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11162418128,Jaipur,,,,,,,,,,Half Light Coffee Roasters,,,,,,,,,,,,,,,,,,,,,,Point,75.7954528,26.9073957,node/11162418128,,,,,,08:00-22:00,,,302001,,,wlan,customers,,https://halflightcoffee.com/,cafe,,F-31,Azad Marg,,,info@halflightcoffee.com,+919602602849,,,,,,,,,,coffee_shop;sandwich;american;cake,,Jaipur,Freshly roasted Indian Specialty Coffee Shop and Roastery. Experience Farm to Cup.,,,yes,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,https://fudr.in/welcome/1162000,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11185475306,Jaipur,,,,,,,,,,Daisy and Jade Jaipur,,,,,,,,,,,,,,,,,,,,,,Point,75.7125581,26.9022301,node/11185475306,,,,,,Mo-Su 12:00-23:00,,,302021,,,yes,yes,,,cafe,,B 137,Lalarpura Road Maa Hinglaj Nagar,,,,‎+91 92162 99342,,,outside,,,,,,,coffee_shop;pizza;cake;pancake;tea;mocktails;plants;bakery,,Jaipur,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11260402237,,,,,,,,,,,,,,,Half Light Coffee Roasters,,,,,,,,,,,,,,,,,,Point,75.7954138,26.9073874,node/11260402237,,,,,,Su-Sa 08:00-22:00,,,302001,,,wlan,,,https://halflightcoffee.com/,cafe,,F 31,Azad Marg,,,,9602602849,,,,,,,,,,american;coffee_shop;international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11291297469,,,,,,,,,,,,,,,Chalo Eco Hostel,,,,,,,,,,,,,hotel,,,,,Point,75.8399658,26.9144222,node/11291297469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11385255407,,,,,,,,,,,"Royal view , JAIPUR",,,,,,,,,,,,,,,,,hotel,,,,,Point,75.8472955,26.9464264,node/11385255407,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11402655269,,,,,,,,,,,,,,,Hotel Yes,,,,,,,,,,,,,hotel,,,,,Point,75.8253229,26.9150817,node/11402655269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11425726510,Jaipur,,,,,,,,,,BTS Burger To Shakei,,,,,,,,,,,,,,,,,,,,,,Point,75.770054,26.8416823,node/11425726510,,,,,,Tu-Su 10:00-23:50,,,302020,,,yes,no,,https://www.zomato.com/jaipur/bts-burger-to-shakei-1-mansarovar/order,cafe,,"Plot No.124/497,",Madhyam Marg,,,,+91-7880778806,,,,,,,,,,burger;fries,,Jaipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11496566023,jaipur,,,,,,,,,,The Curry Spoon,,,,,,,,,,,,,,,,,,,,,,Point,75.8348424,26.9361784,node/11496566023,,,,,,,,,302002,,2024-01-07,wlan,customers,,,restaurant,yes,1782,Amer Road,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,Shabbir Khan,,,,,no,yes,,,,,yes,,,,,thecurryspoon@gmail.com,,,,,,,,,,,,,,,,,,,,,+91 8094329710,yes,yes,customers,,,,,,,,,,,,,,,,,,
Feature,node/11527985769,,,,,,,,,,,,,,,Heeralal's,,,,,,,,,,,,,,,,,,Point,75.8196136,26.9113223,node/11527985769,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11533709369,,,,,,,,,,,,,,,The Pizza Unlimited,,,,,,,,,,,,,,,,,,Point,75.8155246,26.9239758,node/11533709369,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11533709370,,,,,,,,,,,rooftop view metal staircase,,,,Rooftop view stairs,,,,,,,,,,,,,attraction,,,,,Point,75.8206609,26.9238157,node/11533709370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11552073599,,,,,,,,,,,LMB Hotel,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.825617,26.919609,node/11552073599,,,,,,,,,,,,,,,http://hotellmb.com/default.aspx,,,,,,"100-101, Johari Bazar, Jaipur 302003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11556672755,,,,,,,,,,,Niros,,,,,,,,,,,,,,,,,,,,,,Point,75.811478,26.9162948,node/11556672755,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,https://nirosindia.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11609578469,,,,,,,,,,,Кафе,,,,Dev Hotel,,,,,,,,,,,,,,,,,,Point,75.8169087,26.9175489,node/11609578469,,,,,,Mo-Su 09:00-22:00,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11690525027,,,,,,,,,,,Krishna Paradise,,,,,,,,,,,,,,,,,,,,,,Point,75.7041211,26.9587845,node/11690525027,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11692822263,,,,,,,,,,,om sai mistan,,,,,,,,,,,,,,,,,,,,,,Point,75.740081,27.1770203,node/11692822263,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11692934661,,,,,,,,,,,shri mahadev resturent,,,,,,,,,,,,,,,,,,,,,,Point,75.7419423,27.1774856,node/11692934661,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11692934664,,,,,,,,,,,hotel suriya place chomu,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.7158812,27.1655875,node/11692934664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11693034206,,,,,,,,,,,om sai miston bandar,,,,,,,,,,,,,,,,,,,,,,Point,75.7402027,27.1772151,node/11693034206,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11693037912,,,,,,,,,,,chudhary restarunet,,,,,,,,,,,,,,,,,,,,,,Point,75.7413949,27.1773936,node/11693037912,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11693045076,,,,,,,,,,,new pandit restarunt,,,,,,,,,,,,,,,,,,,,,,Point,75.7404277,27.1772043,node/11693045076,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11693090731,,,,,,,,,,,tattoo cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.827839,26.922633,node/11693090731,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11693091362,,,,,,,,,,,vind view cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.827818,26.92264,node/11693091362,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697024064,,,,,,,,,,,Kanha Restraunt,,,,,,,,,,,,,,,,,,,,,,Point,75.7000583,26.9527025,node/11697024064,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697030632,,,,,,,,,,,TEA TIME CAFE,,,,,,,,,,,,,,,,,,,,,,Point,75.7090258,26.9561705,node/11697030632,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697053363,,,,,,,,,,,Rajdhani Cafe,,,,,,,,,,,,,,,,,,,,,,Point,75.7031055,26.9549117,node/11697053363,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697053366,,,,,,,,,,,Hotel Narayan Palace,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.7029898,26.9509235,node/11697053366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697380019,,,,,,,,,,,SB sweet shop,,,,,,,,,,,,,,,,,,,,,,Point,75.7231974,27.1654627,node/11697380019,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697417366,,,,,,,,,,,MB hotel,,,,,,,,,,,,,,,,,,,,,,Point,75.7236825,27.1656587,node/11697417366,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697420436,,,,,,,,,,,Ocean blue,,,,,,,,,,,,,,,,,,,,,,Point,75.7313975,27.1643983,node/11697420436,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11725249803,,,,,,,,,,,Roop Basant Pavitra Bhojanalaya,,,,,,,,,,,,,,,,,,,,,,Point,75.7888677,26.92059,node/11725249803,,,,,,24/7,,,,,,,,,,restaurant,only,,,,,,,,,,no,,,,,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,
Feature,node/11725249804,,,,,,,,,,,Khandelwal,,,,,,,,,,,,,,,,,,,,,,Point,75.7888436,26.9205952,node/11725249804,,,,,,,,,,,,,,,,restaurant,only,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11747608169,,,,,,,,,,,Holiday Inn,,,,HOLIDAY INN,,,,,,,,,,,,,hotel,,,,,Point,75.7931002,26.9027944,node/11747608169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holiday Inn,Q2717882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11760727012,Jaipur,,,,,,,,,,Laxmi,,,,,,,,,,,,,,,,,,,,,,Point,75.7726597,26.9021987,node/11760727012,,,,,,,,,,,,,,,,cafe,,,Ajmer Road,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11763678169,,,,,,,,,,,NOTHING BEFORE COFFEE,,,,,,,,,,,,,,,,,,,,,,Point,75.824011,26.9238475,node/11763678169,,,,,,,,,,,,wlan,,,,cafe,,125,Tripolia Bazaar,,,,,,,,,,,,,,cake;coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11764154269,,,,,,,,,,,Annpoornam,,,,,,,,,,,,,,,,,,,,,,Point,75.8047591,26.9148703,node/11764154269,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11952033278,"Jaipur, Rajasthan",,,,,,,,,,Dev Mahal,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.7907326,26.9257317,node/11952033278,,,,,,,,,302016,,,,,,https://www.devmahal.com/,,,AD-1B,"Devi Marg, New, Collectorate Cir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12117596629,Jaipur,,RJ,,,,,,,,Shree Laxmi Jodhpur Sweets,,,,,,,,,,,,,,,,,,,,,,Point,75.7412095,26.95653,node/12117596629,,,,,,,,,302012,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laxmi Nagar, Jhotwara",,,,,,,,,,,,,,,,,
Feature,node/12150256873,,,,,,,,,,,Hotel Broadway Inn,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.8430614,26.905915,node/12150256873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12151385705,,,,,,,,,,,Ganesh Resturent,,,,,,,,,,,,,,,,,,,,,,Point,75.8235447,26.784195,node/12151385705,,,,,,,,,,,,,,,,restaurant,yes,,,,,,+91 9509848714,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+91 8824562810,,,,,,,,,,,,,,,,
Feature,node/12358211503,,,,,,,,,,,Shree Sanwariya Sarkar,,,,,,,,,,,,,,,,,,,,,,Point,75.7899824,26.9247973,node/12358211503,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12358211703,,,,,,,,,,,Shri Shyam Pavitra Bhojnalaya,,,,,,,,,,,,,,,,,,,,,,Point,75.7906604,26.924693,node/12358211703,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12358212002,,,,,,,,,,,Anjani,,,,,,,,,,,,,,,,,,,,,,Point,75.7905539,26.9244798,node/12358212002,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795404,,,,,,,,,,,chai,,,,,,,,,,,,,,,,,,,,,,Point,75.8203002,26.9241837,node/12361795404,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795407,,,,,,,,,,,Kebabs and Curries Company Family Restaurant,,,,,,,,,,,,,,,,,,,,,,Point,75.8283941,26.928008,node/12361795407,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795413,,,,,,,,,,,Shreesha,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.790346,26.9236666,node/12361795413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795417,,,,,,,,,,,Fresh Bites,,,,,,,,,,,,,,,,,,,,,,Point,75.7910741,26.9256027,node/12361795417,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,75.8167048,26.9248476,node/12361795503,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795505,,,,,,,,,,,Crazy mood Coffee,,,,,,,,,,,,,,,,,,,,,,Point,75.827716,26.9264938,node/12361795505,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795506,,,,,,,,,,,Krishna Bhojnalya,,,,,,,,,,,,,,,,,,,,,,Point,75.7903436,26.9179347,node/12361795506,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361795508,,,,,,,,,,,Miraya,,,,,,,,,,,,,,,,,hotel,,,,,Point,75.7901402,26.9261867,node/12361795508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12361796103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,75.7905473,26.924985,node/12361796103,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
